idx,anger,happy,sad,fear,surprise,disgust,emoticon,cnt,emoji,name,group,sub_group
roller_skate,,,,,,,roller_skate,6,🛼,roller skate,Travel & Places,transport-ground
woman_getting_massage_dark_skin_tone,,,,,,,woman_getting_massage_dark_skin_tone,2,💆🏿‍♀️,woman getting massage: dark skin tone,People & Body,person-activity
woman_bowing_medium-light_skin_tone,,,,,,,woman_bowing_medium-light_skin_tone,37,🙇🏼‍♀️,woman bowing: medium-light skin tone,People & Body,person-gesture
shooting_star,0.07407407407407407,0.7407407407407407,0.037037037037037035,0.14814814814814814,0.0,0.0,shooting_star,125,🌠,shooting star,Travel & Places,sky & weather
family_man_man_boy,0.0,1.0,0.0,0.0,0.0,0.0,family_man_man_boy,3,👨‍👨‍👦,"family: man, man, boy",People & Body,family
man_facepalming_medium-light_skin_tone,,,,,,,man_facepalming_medium-light_skin_tone,641,🤦🏼‍♂️,man facepalming: medium-light skin tone,People & Body,person-gesture
man_tipping_hand_light_skin_tone,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,man_tipping_hand_light_skin_tone,89,💁🏻‍♂️,man tipping hand: light skin tone,People & Body,person-gesture
man_fairy_medium-light_skin_tone,,,,,,,man_fairy_medium-light_skin_tone,2,🧚🏼‍♂️,man fairy: medium-light skin tone,People & Body,person-fantasy
old_woman_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,old_woman_medium_skin_tone,11,👵🏽,old woman: medium skin tone,People & Body,person
straight_ruler,,,,,,,straight_ruler,7,📏,straight ruler,Objects,office
woman_elf,,,,,,,woman_elf,5,🧝‍♀️,woman elf,People & Body,person-fantasy
hollow_red_circle,,,,,,,hollow_red_circle,175,⭕,hollow red circle,Symbols,other-symbol
scarf,0.08333333333333333,0.6875,0.125,0.041666666666666664,0.020833333333333332,0.041666666666666664,scarf,29,🧣,scarf,Objects,clothing
person_bowing_medium-light_skin_tone,,,,,,,person_bowing_medium-light_skin_tone,4,🙇🏼,person bowing: medium-light skin tone,People & Body,person-gesture
woman_with_white_cane_medium_skin_tone,,,,,,,woman_with_white_cane_medium_skin_tone,6,👩🏽‍🦯,woman with white cane: medium skin tone,People & Body,person-activity
pinching_hand_medium-dark_skin_tone,,,,,,,pinching_hand_medium-dark_skin_tone,6,🤏🏾,pinching hand: medium-dark skin tone,People & Body,hand-fingers-partial
open_hands_medium-dark_skin_tone,,,,,,,open_hands_medium-dark_skin_tone,29,👐🏾,open hands: medium-dark skin tone,People & Body,hands
four_leaf_clover,0.014492753623188406,0.8115942028985508,0.07971014492753623,0.03260869565217391,0.05434782608695652,0.007246376811594203,four_leaf_clover,1759,🍀,four leaf clover,Animals & Nature,plant-other
foggy,0.0,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182,foggy,13,🌁,foggy,Travel & Places,place-other
person_medium-light_skin_tone_beard,,,,,,,person_medium-light_skin_tone_beard,4,🧔🏼,"person: medium-light skin tone, beard",People & Body,person
family_woman_girl_boy,0.0,1.0,0.0,0.0,0.0,0.0,family_woman_girl_boy,7,👩‍👧‍👦,"family: woman, girl, boy",People & Body,family
woman_surfing,,,,,,,woman_surfing,26,🏄‍♀️,woman surfing,People & Body,person-sport
woman_shrugging_medium-light_skin_tone,,,,,,,woman_shrugging_medium-light_skin_tone,1651,🤷🏼‍♀️,woman shrugging: medium-light skin tone,People & Body,person-gesture
vampire_medium-dark_skin_tone,,,,,,,vampire_medium-dark_skin_tone,1,🧛🏾,vampire: medium-dark skin tone,People & Body,person-fantasy
flexed_biceps_medium_skin_tone,0.05194805194805195,0.45454545454545453,0.14285714285714285,0.2077922077922078,0.012987012987012988,0.12987012987012986,flexed_biceps_medium_skin_tone,527,💪🏽,flexed biceps: medium skin tone,People & Body,body-parts
folded_hands_light_skin_tone,0.05472636815920398,0.6206467661691543,0.08208955223880597,0.14427860696517414,0.06965174129353234,0.028606965174129355,folded_hands_light_skin_tone,8930,🙏🏻,folded hands: light skin tone,People & Body,hands
Dominica,,,,,,,Dominica,2,🇩🇲,flag: Dominica,Flags,country-flag
woman_technologist,0.21052631578947367,0.6842105263157895,0.0,0.05263157894736842,0.05263157894736842,0.0,woman_technologist,86,👩‍💻,woman technologist,People & Body,person-role
elephant,0.10869565217391304,0.43478260869565216,0.15217391304347827,0.08695652173913043,0.06521739130434782,0.15217391304347827,elephant,148,🐘,elephant,Animals & Nature,animal-mammal
person_surfing,0.0,0.8181818181818182,0.0,0.0,0.18181818181818182,0.0,person_surfing,61,🏄,person surfing,People & Body,person-sport
girl_medium-light_skin_tone,,,,,,,girl_medium-light_skin_tone,20,👧🏼,girl: medium-light skin tone,People & Body,person
flag_in_hole,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,flag_in_hole,75,⛳,flag in hole,Activities,sport
fairy,0.04040404040404041,0.32323232323232326,0.23232323232323232,0.2222222222222222,0.1111111111111111,0.0707070707070707,fairy,20,🧚,fairy,People & Body,person-fantasy
person_standing,0.1111111111111111,0.0,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,person_standing,49,🧍,person standing,People & Body,person-activity
necktie,0.0,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,necktie,74,👔,necktie,Objects,clothing
church,0.11797752808988764,0.34269662921348315,0.0898876404494382,0.28651685393258425,0.06741573033707865,0.09550561797752809,church,39,⛪,church,Travel & Places,place-religious
child_medium-dark_skin_tone,,,,,,,child_medium-dark_skin_tone,1,🧒🏾,child: medium-dark skin tone,People & Body,person
woman_gesturing_NO_light_skin_tone,,,,,,,woman_gesturing_NO_light_skin_tone,89,🙅🏻‍♀️,woman gesturing NO: light skin tone,People & Body,person-gesture
love_hotel,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,love_hotel,11,🏩,love hotel,Travel & Places,place-building
passenger_ship,0.0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,passenger_ship,34,🛳️,passenger ship,Travel & Places,transport-water
down-left_arrow,,,,,,,down-left_arrow,19,↙️,down-left arrow,Symbols,arrow
person_golfing,0.0,0.25,0.0,0.0,0.0,0.75,person_golfing,53,🏌️,person golfing,People & Body,person-sport
black_square_button,1.0,0.0,0.0,0.0,0.0,0.0,black_square_button,10,🔲,black square button,Symbols,geometric
woman_standing_medium-dark_skin_tone,,,,,,,woman_standing_medium-dark_skin_tone,46,🧍🏾‍♀️,woman standing: medium-dark skin tone,People & Body,person-activity
curling_stone,,,,,,,curling_stone,1,🥌,curling stone,Activities,sport
woman_raising_hand,0.0,1.0,0.0,0.0,0.0,0.0,woman_raising_hand,6853,🙋‍♀️,woman raising hand,People & Body,person-gesture
bowl_with_spoon,,,,,,,bowl_with_spoon,31,🥣,bowl with spoon,Food & Drink,food-prepared
prince_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,prince_medium_skin_tone,23,🤴🏽,prince: medium skin tone,People & Body,person-role
person_walking,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,person_walking,111,🚶,person walking,People & Body,person-activity
singer_medium-light_skin_tone,,,,,,,singer_medium-light_skin_tone,3,🧑🏼‍🎤,singer: medium-light skin tone,People & Body,person-role
man_bowing_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,man_bowing_medium_skin_tone,30,🙇🏽‍♂️,man bowing: medium skin tone,People & Body,person-gesture
woman_health_worker_light_skin_tone,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,woman_health_worker_light_skin_tone,10,👩🏻‍⚕️,woman health worker: light skin tone,People & Body,person-role
person_walking_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,person_walking_light_skin_tone,13,🚶🏻,person walking: light skin tone,People & Body,person-activity
man_cartwheeling_medium-light_skin_tone,,,,,,,man_cartwheeling_medium-light_skin_tone,6,🤸🏼‍♂️,man cartwheeling: medium-light skin tone,People & Body,person-sport
grinning_face_with_big_eyes,0.017218543046357615,0.8649006622516556,0.019867549668874173,0.033112582781456956,0.04900662251655629,0.015894039735099338,grinning_face_with_big_eyes,10076,😃,grinning face with big eyes,Smileys & Emotion,face-smiling
person_in_tuxedo_light_skin_tone,,,,,,,person_in_tuxedo_light_skin_tone,10,🤵🏻,person in tuxedo: light skin tone,People & Body,person-role
file_cabinet,,,,,,,file_cabinet,6,🗄️,file cabinet,Objects,office
man_walking_medium_skin_tone,0.0,0.0,0.0,1.0,0.0,0.0,man_walking_medium_skin_tone,25,🚶🏽‍♂️,man walking: medium skin tone,People & Body,person-activity
Greece,,,,,,,Greece,102,🇬🇷,flag: Greece,Flags,country-flag
fog,0.0,0.4090909090909091,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.0,fog,13,🌫️,fog,Travel & Places,sky & weather
VS_button,,,,,,,VS_button,18,🆚,VS button,Symbols,alphanum
woman_mage_medium-dark_skin_tone,,,,,,,woman_mage_medium-dark_skin_tone,3,🧙🏾‍♀️,woman mage: medium-dark skin tone,People & Body,person-fantasy
parrot,0.0,0.5,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,parrot,27,🦜,parrot,Animals & Nature,animal-bird
Libra,,,,,,,Libra,9,♎,Libra,Symbols,zodiac
man_teacher_medium-light_skin_tone,,,,,,,man_teacher_medium-light_skin_tone,2,👨🏼‍🏫,man teacher: medium-light skin tone,People & Body,person-role
person_medium_skin_tone_beard,,,,,,,person_medium_skin_tone_beard,3,🧔🏽,"person: medium skin tone, beard",People & Body,person
raised_back_of_hand_medium_skin_tone,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,raised_back_of_hand_medium_skin_tone,78,🤚🏽,raised back of hand: medium skin tone,People & Body,hand-fingers-open
Japanese_here_button,,,,,,,Japanese_here_button,3,🈁,Japanese “here” button,Symbols,alphanum
woman_golfing_medium-light_skin_tone,,,,,,,woman_golfing_medium-light_skin_tone,1,🏌🏼‍♀️,woman golfing: medium-light skin tone,People & Body,person-sport
person_standing_medium-light_skin_tone,,,,,,,person_standing_medium-light_skin_tone,1,🧍🏼,person standing: medium-light skin tone,People & Body,person-activity
thumbs_down,0.13191489361702127,0.2404255319148936,0.1776595744680851,0.18723404255319148,0.06489361702127659,0.19787234042553192,thumbs_down,7007,👎,thumbs down,People & Body,hand-fingers-closed
hushed_face,0.05128205128205128,0.46153846153846156,0.16666666666666666,0.0641025641025641,0.1794871794871795,0.07692307692307693,hushed_face,834,😯,hushed face,Smileys & Emotion,face-concerned
woman_biking_medium-dark_skin_tone,,,,,,,woman_biking_medium-dark_skin_tone,1,🚴🏾‍♀️,woman biking: medium-dark skin tone,People & Body,person-sport
princess_medium_skin_tone,0.0,0.0,0.0,0.0,0.0,1.0,princess_medium_skin_tone,39,👸🏽,princess: medium skin tone,People & Body,person-role
mx_claus,,,,,,,mx_claus,5,🧑‍🎄,mx claus,People & Body,person-fantasy
detective_medium-dark_skin_tone,,,,,,,detective_medium-dark_skin_tone,5,🕵🏾,detective: medium-dark skin tone,People & Body,person-role
selfie_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,selfie_medium_skin_tone,7,🤳🏽,selfie: medium skin tone,People & Body,hand-prop
comet,0.0,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,comet,80,☄️,comet,Travel & Places,sky & weather
smirking_face,0.05976095617529881,0.549800796812749,0.07569721115537849,0.14741035856573706,0.08764940239043825,0.0796812749003984,smirking_face,7022,😏,smirking face,Smileys & Emotion,face-neutral-skeptical
spiral_calendar,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,spiral_calendar,85,🗓️,spiral calendar,Objects,office
OK_hand_dark_skin_tone,,,,,,,OK_hand_dark_skin_tone,143,👌🏿,OK hand: dark skin tone,People & Body,hand-fingers-partial
billed_cap,0.04,0.32,0.08,0.12,0.0,0.44,billed_cap,285,🧢,billed cap,Objects,clothing
England,,,,,,,England,102,🏴󠁧󠁢󠁥󠁮󠁧󠁿,flag: England,Flags,subdivision-flag
angry_face,0.30488815244407624,0.1375310687655344,0.14830157415078707,0.17812758906379453,0.03811101905550953,0.19304059652029826,angry_face,8271,😠,angry face,Smileys & Emotion,face-negative
Japanese_symbol_for_beginner,,,,,,,Japanese_symbol_for_beginner,55,🔰,Japanese symbol for beginner,Symbols,other-symbol
thumbs_up,0.027897768178545716,0.8165946724262059,0.034737221022318215,0.048056155507559394,0.05093592512598992,0.02177825773938085,thumbs_up,50944,👍,thumbs up,People & Body,hand-fingers-closed
man_medium-light_skin_tone_red_hair,,,,,,,man_medium-light_skin_tone_red_hair,1,👨🏼‍🦰,"man: medium-light skin tone, red hair",People & Body,person
waving_hand_medium-light_skin_tone,,,,,,,waving_hand_medium-light_skin_tone,358,👋🏼,waving hand: medium-light skin tone,People & Body,hand-fingers-open
wood,0.08208955223880597,0.39552238805970147,0.13432835820895522,0.15671641791044777,0.1044776119402985,0.12686567164179105,wood,3,🪵,wood,Travel & Places,place-building
person_shrugging_dark_skin_tone,,,,,,,person_shrugging_dark_skin_tone,10,🤷🏿,person shrugging: dark skin tone,People & Body,person-gesture
face_with_spiral_eyes,,,,,,,face_with_spiral_eyes,12,😵‍💫,face with spiral eyes,Smileys & Emotion,face-unwell
safety_pin,,,,,,,safety_pin,3,🧷,safety pin,Objects,household
water_pistol,,,,,,,water_pistol,732,🔫,water pistol,Objects,tool
muted_speaker,0.0,0.5,0.0,0.5,0.0,0.0,muted_speaker,27,🔇,muted speaker,Objects,sound
waning_crescent_moon,,,,,,,waning_crescent_moon,41,🌘,waning crescent moon,Travel & Places,sky & weather
United_Kingdom,,,,,,,United_Kingdom,1122,🇬🇧,flag: United Kingdom,Flags,country-flag
pinching_hand_medium-light_skin_tone,,,,,,,pinching_hand_medium-light_skin_tone,9,🤏🏼,pinching hand: medium-light skin tone,People & Body,hand-fingers-partial
zany_face,0.03496503496503497,0.583916083916084,0.06993006993006994,0.1993006993006993,0.055944055944055944,0.055944055944055944,zany_face,2558,🤪,zany face,Smileys & Emotion,face-tongue
twelve-thirty,,,,,,,twelve-thirty,7,🕧,twelve-thirty,Travel & Places,time
brown_circle,0.0,1.0,0.0,0.0,0.0,0.0,brown_circle,4,🟤,brown circle,Symbols,geometric
man_walking_dark_skin_tone,,,,,,,man_walking_dark_skin_tone,8,🚶🏿‍♂️,man walking: dark skin tone,People & Body,person-activity
package,0.13646714378659727,0.15842550422901758,0.12784645413142484,0.19111906310995447,0.18445022771633052,0.20169160702667535,package,1267,📦,package,Objects,mail
woman_tipping_hand_medium-dark_skin_tone,,,,,,,woman_tipping_hand_medium-dark_skin_tone,67,💁🏾‍♀️,woman tipping hand: medium-dark skin tone,People & Body,person-gesture
woman_in_manual_wheelchair,0.0,0.0,1.0,0.0,0.0,0.0,woman_in_manual_wheelchair,4,👩‍🦽,woman in manual wheelchair,People & Body,person-activity
man_with_white_cane_medium-light_skin_tone,,,,,,,man_with_white_cane_medium-light_skin_tone,1,👨🏼‍🦯,man with white cane: medium-light skin tone,People & Body,person-activity
man_rowing_boat,,,,,,,man_rowing_boat,2,🚣‍♂️,man rowing boat,People & Body,person-sport
kiwi_fruit,0.0,0.8,0.0,0.2,0.0,0.0,kiwi_fruit,21,🥝,kiwi fruit,Food & Drink,food-fruit
breast-feeding,,,,,,,breast-feeding,19,🤱,breast-feeding,People & Body,person-role
woman_kneeling,0.0,1.0,0.0,0.0,0.0,0.0,woman_kneeling,48,🧎‍♀️,woman kneeling,People & Body,person-activity
no_pedestrians,1.0,0.0,0.0,0.0,0.0,0.0,no_pedestrians,7,🚷,no pedestrians,Symbols,warning
man_technologist_light_skin_tone,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,man_technologist_light_skin_tone,17,👨🏻‍💻,man technologist: light skin tone,People & Body,person-role
drooling_face,0.024253731343283583,0.6791044776119403,0.027985074626865673,0.13619402985074627,0.07276119402985075,0.05970149253731343,drooling_face,6764,🤤,drooling face,Smileys & Emotion,face-sleepy
woman_walking_dark_skin_tone,,,,,,,woman_walking_dark_skin_tone,1,🚶🏿‍♀️,woman walking: dark skin tone,People & Body,person-activity
person_getting_haircut_medium_skin_tone,,,,,,,person_getting_haircut_medium_skin_tone,2,💇🏽,person getting haircut: medium skin tone,People & Body,person-activity
ballot_box_with_ballot,0.0,0.6,0.2,0.2,0.0,0.0,ballot_box_with_ballot,73,🗳️,ballot box with ballot,Objects,mail
love_letter,0.014598540145985401,0.9781021897810219,0.0,0.0,0.0072992700729927005,0.0,love_letter,355,💌,love letter,Smileys & Emotion,emotion
shopping_bags,0.0,0.8928571428571429,0.0,0.0,0.10714285714285714,0.0,shopping_bags,606,🛍️,shopping bags,Objects,clothing
palms_up_together_medium-light_skin_tone,,,,,,,palms_up_together_medium-light_skin_tone,88,🤲🏼,palms up together: medium-light skin tone,People & Body,hands
beach_with_umbrella,0.0,0.9047619047619048,0.047619047619047616,0.0,0.047619047619047616,0.0,beach_with_umbrella,232,🏖️,beach with umbrella,Travel & Places,place-geographic
singer_medium-dark_skin_tone,,,,,,,singer_medium-dark_skin_tone,1,🧑🏾‍🎤,singer: medium-dark skin tone,People & Body,person-role
vulcan_salute,0.0,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,vulcan_salute,108,🖖,vulcan salute,People & Body,hand-fingers-open
light_rail,,,,,,,light_rail,8,🚈,light rail,Travel & Places,transport-ground
woman_pouting_medium-dark_skin_tone,,,,,,,woman_pouting_medium-dark_skin_tone,2,🙎🏾‍♀️,woman pouting: medium-dark skin tone,People & Body,person-gesture
man_teacher_light_skin_tone,,,,,,,man_teacher_light_skin_tone,5,👨🏻‍🏫,man teacher: light skin tone,People & Body,person-role
woman_standing_light_skin_tone,,,,,,,woman_standing_light_skin_tone,105,🧍🏻‍♀️,woman standing: light skin tone,People & Body,person-activity
shark,0.15217391304347827,0.2826086956521739,0.10869565217391304,0.2826086956521739,0.043478260869565216,0.13043478260869565,shark,86,🦈,shark,Animals & Nature,animal-marine
mahjong_red_dragon,0.0,1.0,0.0,0.0,0.0,0.0,mahjong_red_dragon,4,🀄,mahjong red dragon,Activities,game
fire_engine,0.0,0.2,0.0,0.1,0.7,0.0,fire_engine,36,🚒,fire engine,Travel & Places,transport-ground
name_badge,,,,,,,name_badge,1,📛,name badge,Symbols,other-symbol
umbrella_with_rain_drops,0.07142857142857142,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,umbrella_with_rain_drops,160,☔,umbrella with rain drops,Travel & Places,sky & weather
joker,0.08771929824561403,0.3508771929824561,0.08771929824561403,0.05263157894736842,0.3157894736842105,0.10526315789473684,joker,64,🃏,joker,Activities,game
menorah,0.0,0.8,0.2,0.0,0.0,0.0,menorah,11,🕎,menorah,Symbols,religion
Gibraltar,,,,,,,Gibraltar,4,🇬🇮,flag: Gibraltar,Flags,country-flag
deaf_man_medium-dark_skin_tone,,,,,,,deaf_man_medium-dark_skin_tone,1,🧏🏾‍♂️,deaf man: medium-dark skin tone,People & Body,person-gesture
woman_bouncing_ball_medium_skin_tone,,,,,,,woman_bouncing_ball_medium_skin_tone,1,⛹🏽‍♀️,woman bouncing ball: medium skin tone,People & Body,person-sport
alien_monster,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.21052631578947367,alien_monster,197,👾,alien monster,Smileys & Emotion,face-costume
woman_medium-light_skin_tone,,,,,,,woman_medium-light_skin_tone,23,👩🏼,woman: medium-light skin tone,People & Body,person
person_running_dark_skin_tone,0.0,0.0,0.0,0.0,1.0,0.0,person_running_dark_skin_tone,11,🏃🏿,person running: dark skin tone,People & Body,person-activity
joystick,0.0,0.5,0.1,0.05,0.05,0.3,joystick,151,🕹️,joystick,Activities,game
collision,0.049206349206349205,0.46984126984126984,0.022222222222222223,0.34444444444444444,0.10317460317460317,0.011111111111111112,collision,2980,💥,collision,Smileys & Emotion,emotion
pregnant_woman_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,pregnant_woman_light_skin_tone,22,🤰🏻,pregnant woman: light skin tone,People & Body,person-role
person_playing_handball_dark_skin_tone,,,,,,,person_playing_handball_dark_skin_tone,1,🤾🏿,person playing handball: dark skin tone,People & Body,person-sport
sauropod,0.0,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,sauropod,78,🦕,sauropod,Animals & Nature,animal-reptile
french_fries,0.018493150684931507,0.7794520547945205,0.043835616438356165,0.0410958904109589,0.09726027397260274,0.01986301369863014,french_fries,11294,🍟,french fries,Food & Drink,food-prepared
vulcan_salute_medium-light_skin_tone,,,,,,,vulcan_salute_medium-light_skin_tone,18,🖖🏼,vulcan salute: medium-light skin tone,People & Body,hand-fingers-open
bullet_train,,,,,,,bullet_train,18,🚅,bullet train,Travel & Places,transport-ground
woman_getting_haircut_medium-dark_skin_tone,,,,,,,woman_getting_haircut_medium-dark_skin_tone,2,💇🏾‍♀️,woman getting haircut: medium-dark skin tone,People & Body,person-activity
downwards_button,0.05555555555555555,0.2777777777777778,0.0,0.2777777777777778,0.0,0.3888888888888889,downwards_button,72,🔽,downwards button,Symbols,av-symbol
princess,0.06172839506172839,0.5339506172839507,0.12962962962962962,0.15432098765432098,0.046296296296296294,0.07407407407407407,princess,142,👸,princess,People & Body,person-role
up-right_arrow,,,,,,,up-right_arrow,35,↗️,up-right arrow,Symbols,arrow
face_vomiting,0.08370535714285714,0.08147321428571429,0.05859375,0.5262276785714286,0.025111607142857144,0.22488839285714285,face_vomiting,6881,🤮,face vomiting,Smileys & Emotion,face-unwell
door,0.10738671632526381,0.2594661700806952,0.11855990068280571,0.196772191185599,0.13159528243327126,0.186219739292365,door,105,🚪,door,Objects,household
yawning_face,0.12244897959183673,0.16326530612244897,0.061224489795918366,0.1836734693877551,0.08163265306122448,0.3877551020408163,yawning_face,468,🥱,yawning face,Smileys & Emotion,face-concerned
backhand_index_pointing_down_medium_skin_tone,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,backhand_index_pointing_down_medium_skin_tone,383,👇🏽,backhand index pointing down: medium skin tone,People & Body,hand-single-finger
police_officer_light_skin_tone,,,,,,,police_officer_light_skin_tone,11,👮🏻,police officer: light skin tone,People & Body,person-role
chipmunk,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,chipmunk,91,🐿️,chipmunk,Animals & Nature,animal-mammal
backhand_index_pointing_up_dark_skin_tone,,,,,,,backhand_index_pointing_up_dark_skin_tone,10,👆🏿,backhand index pointing up: dark skin tone,People & Body,hand-single-finger
merman_medium_skin_tone,,,,,,,merman_medium_skin_tone,1,🧜🏽‍♂️,merman: medium skin tone,People & Body,person-fantasy
supervillain,0.0,0.5,0.25,0.0,0.0,0.25,supervillain,2,🦹,supervillain,People & Body,person-fantasy
handshake,0.1111111111111111,0.6172839506172839,0.024691358024691357,0.09876543209876543,0.04938271604938271,0.09876543209876543,handshake,1009,🤝,handshake,People & Body,hands
elf,0.06766917293233082,0.44360902255639095,0.18796992481203006,0.14285714285714285,0.03759398496240601,0.12030075187969924,elf,4,🧝,elf,People & Body,person-fantasy
mouth,0.0935856992639327,0.3711882229232387,0.0946372239747634,0.1598317560462671,0.06309148264984227,0.21766561514195584,mouth,784,👄,mouth,People & Body,body-parts
computer_disk,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,computer_disk,30,💽,computer disk,Objects,computer
oncoming_fist,0.047325102880658436,0.8004115226337448,0.01646090534979424,0.06584362139917696,0.037037037037037035,0.03292181069958848,oncoming_fist,2721,👊,oncoming fist,People & Body,hand-fingers-closed
star_of_David,,,,,,,star_of_David,21,✡️,star of David,Symbols,religion
police_car,0.0,0.25,0.0,0.25,0.5,0.0,police_car,43,🚓,police car,Travel & Places,transport-ground
man_supervillain_medium_skin_tone,,,,,,,man_supervillain_medium_skin_tone,2,🦹🏽‍♂️,man supervillain: medium skin tone,People & Body,person-fantasy
man_pouting,,,,,,,man_pouting,2,🙎‍♂️,man pouting,People & Body,person-gesture
black_cat,,,,,,,black_cat,20,🐈‍⬛,black cat,Animals & Nature,animal-mammal
railway_track,,,,,,,railway_track,11,🛤️,railway track,Travel & Places,transport-ground
cat_with_wry_smile,,,,,,,cat_with_wry_smile,322,😼,cat with wry smile,Smileys & Emotion,cat-face
woman_artist,0.0,1.0,0.0,0.0,0.0,0.0,woman_artist,9,👩‍🎨,woman artist,People & Body,person-role
hot_springs,0.0,0.2,0.0,0.2,0.6,0.0,hot_springs,70,♨️,hot springs,Travel & Places,place-other
North_Korea,,,,,,,North_Korea,4,🇰🇵,flag: North Korea,Flags,country-flag
kaaba,,,,,,,kaaba,9,🕋,kaaba,Travel & Places,place-religious
ringed_planet,0.0,0.5,0.0,0.5,0.0,0.0,ringed_planet,94,🪐,ringed planet,Travel & Places,sky & weather
keycap_1,0.0,0.8095238095238095,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,keycap_1,333,1️⃣,keycap: 1,Symbols,keycap
Antarctica,,,,,,,Antarctica,1,🇦🇶,flag: Antarctica,Flags,country-flag
man_artist_medium-light_skin_tone,,,,,,,man_artist_medium-light_skin_tone,1,👨🏼‍🎨,man artist: medium-light skin tone,People & Body,person-role
crossed_fingers_dark_skin_tone,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,crossed_fingers_dark_skin_tone,49,🤞🏿,crossed fingers: dark skin tone,People & Body,hand-fingers-partial
woman_zombie,,,,,,,woman_zombie,212,🧟‍♀️,woman zombie,People & Body,person-fantasy
globe_showing_Asia-Australia,,,,,,,globe_showing_Asia-Australia,669,🌏,globe showing Asia-Australia,Travel & Places,place-map
person_shrugging,0.031746031746031744,0.42857142857142855,0.1746031746031746,0.2222222222222222,0.06349206349206349,0.07936507936507936,person_shrugging,613,🤷,person shrugging,People & Body,person-gesture
Spain,,,,,,,Spain,317,🇪🇸,flag: Spain,Flags,country-flag
clapper_board,0.0,0.7058823529411765,0.058823529411764705,0.11764705882352941,0.11029411764705882,0.007352941176470588,clapper_board,933,🎬,clapper board,Objects,light & video
butterfly,0.05426356589147287,0.6666666666666666,0.10852713178294573,0.12403100775193798,0.023255813953488372,0.023255813953488372,butterfly,622,🦋,butterfly,Animals & Nature,animal-bug
person_facepalming,0.07228915662650602,0.3493975903614458,0.08433734939759036,0.21686746987951808,0.07228915662650602,0.20481927710843373,person_facepalming,758,🤦,person facepalming,People & Body,person-gesture
eight-spoked_asterisk,,,,,,,eight-spoked_asterisk,17,✳️,eight-spoked asterisk,Symbols,other-symbol
takeout_box,0.0,0.0,0.0,1.0,0.0,0.0,takeout_box,17,🥡,takeout box,Food & Drink,food-asian
woman_surfing_medium_skin_tone,0.0,0.0,0.0,1.0,0.0,0.0,woman_surfing_medium_skin_tone,5,🏄🏽‍♀️,woman surfing: medium skin tone,People & Body,person-sport
man_tipping_hand_medium_skin_tone,0.25,0.5,0.0,0.0,0.0,0.25,man_tipping_hand_medium_skin_tone,57,💁🏽‍♂️,man tipping hand: medium skin tone,People & Body,person-gesture
man_juggling_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,man_juggling_light_skin_tone,2,🤹🏻‍♂️,man juggling: light skin tone,People & Body,person-sport
tractor,0.0,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.15384615384615385,tractor,25,🚜,tractor,Travel & Places,transport-ground
man_in_tuxedo,0.0,1.0,0.0,0.0,0.0,0.0,man_in_tuxedo,2,🤵‍♂️,man in tuxedo,People & Body,person-role
circus_tent,0.0,0.75,0.0,0.25,0.0,0.0,circus_tent,28,🎪,circus tent,Travel & Places,place-other
